DATE,UUID,TOUCHLESS FLG,TOP Select - FAUCET / Series,TOP Select - FAUCET / Shape,TOP Select - FAUCET / Colour,TOP Select - LAVATORY,FAUCET,FAUCET COLOUR,SOAP DISPENSER,SOAP TANK,CONTROLLER UNIT,OPTION,LAVATORY
2024-04-23 21:29:02,17138753426111597392401834469-,,1,,,,TLP01701,BN,,,,,LW4715
