,LAVATORY_PRODUCT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAUCET_PRODUCT_ID,LW596,LW1514,LW1515,LW1516,LW2506B,LW2516B,LT520V,LT542,LW540,LW1536,LW1535,LW1504,L530,L537,LW546,LW548,LT569,LW1506JUB,LW1505JUB#XW,LW709,LW710,LW710CSR,LW711,LW1615,LW1616,LW1617,LW1619,LW5615B,LW5616B,LW1735B,LW4715,LW4716,LW1714,LW1715,LW1716,LW1717,LW5715B,LW5716B,LW1704,LW523,LW366,LW4724,LW4706,LW4704,LW1705B,L1706,L700,L367,LT480,LW501,L762,LW717,LW713,LW647,LW641,LT533R,L983B,LW1215,LW1216,LT532,LT530,LW136,LT307,L239,LW947,LT300,LPT236CV,L238CGUT1,LW240CJ,LPT241G,PJS03,PJS06,PJS02,PJS07,PJS01,PJS05,LW588RB,LW765B,LW586R,LW582,LW387B,LW716B,LW760LB,LW681B,PJS04W,LW3716HB,LW3717HB,LW172Y,LW170Y,LW682B,LT573,LT574,LW1315,LW1316,LW630,LW896
TLG02303,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,〇,〇,,,,〇,〇,,
TLG03305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,,〇,,,,,,,,,,〇,〇
TLG03303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,,,,,,,
TLG03301,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLG03201,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,〇,,〇,〇,,,,〇,,〇,〇,〇,,,,,,,,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLG03308,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLG03307,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLG03306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,〇,〇,,,,,,〇,〇,,,,
TLG03304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLG03302,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,〇,〇,,,,〇,〇,,
TLG04307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,,〇,,,,,,,,,,〇,〇
TLG04304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,,,,,,,
TLG04301,,,,,,,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLG04201,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,〇,,〇,〇,,,,〇,,〇,〇,〇,,,,,,,,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLG04310,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLG04309,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLG04308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,〇,〇,,,,,,〇,〇,,,,
TLG04306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLG04303,,,,,,,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,〇,〇,,,,〇,〇,,
TLS01307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,,〇,,,,,,,,,,〇,〇
TLS01304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,,,,,,,
TLS01301,〇,,,,,,〇,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLS01201,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,〇,,〇,〇,,,,〇,,〇,〇,〇,,,,,,,,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLS01310,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS01309,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS01308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,〇,〇,,,,,,〇,〇,,,,
TLS01306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLS01303,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,〇,〇,,,,〇,〇,,
TLS02305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,,〇,,,,,,,,,,〇,〇
TLS02303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,,,,,,,
TLS02301,〇,,,,,,〇,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLS02201,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,〇,,〇,〇,,,,〇,,〇,〇,〇,,,,,,,,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLS02308,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS02307,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS02306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,〇,〇,,,,,,〇,〇,,,,
TLS02304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLS02302,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,〇,〇,,,,〇,〇,,
TLS03305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,,〇,〇,,〇,,,,,,,,,,〇,〇
TLS03303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,,,,,,,
TLS03301,〇,,,,,,〇,,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLS03308,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS03307,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS03306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,,〇,〇,〇,〇,,,,,,〇,〇,,,,
TLS03304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLS03302,〇,,,,,,〇,,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,〇,〇,,,,〇,〇,,
TLS04306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,,〇,〇,,〇,,,,,,,,,,〇,〇
TLS04304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,,,,,,,
TLS04301,〇,,,,,,〇,,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLS04309,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS04308,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLS04307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,,〇,〇,〇,〇,,,,,,〇,〇,,,,
TLS04305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLS04303,〇,,,,,,〇,,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,〇,〇,,,,〇,〇,,
TLE20001,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,,〇,,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,△,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLE21001,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLE22001,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLE23001,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,,〇,,〇,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLE23002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,△,〇,,,,,,〇,,,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLE23003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,△,〇,〇,〇,,,,,,〇,〇,,,〇,〇
TLE23004,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,△,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLE23005,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,△,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLE24001,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,△,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,,〇,,△,,,〇,〇,〇,〇,〇,〇,△,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLE24002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,△,〇,,,,,,〇,,,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,△,,,,,,
TLE24003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,△,〇,〇,〇,,,,,,〇,〇,,,〇,〇
TLE24004,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,△,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLE24005,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,△,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,,,,
TLE25001,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLE25002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,〇,,,,,,
TLE25003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,△,〇,,,,,,〇,〇,,,〇,〇
TLE25004,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,△,〇,〇,〇,,,〇,〇,〇,,,,
TLE25005,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,△,〇,〇,〇,,,〇,〇,〇,,,,
TLE26001,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,,,,,,,,〇,〇,,〇,〇,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,〇,,,,,,,〇,〇,〇,〇,,,,,,,,,,,,,〇,〇,,
TLE26002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,,,,,,〇,,,,,,,〇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,,,△,,,,,,
TLE26003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,〇,,,,,,,,,,〇,〇,,,〇,〇,〇,,,,,,,,,,,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,,,,,〇,〇,〇,△,〇,,,,,,〇,〇,,,〇,〇
TLE26004,〇,〇,〇,〇,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,,〇,,,,,〇,,,,,,,,,,,,,,,〇,〇,〇,〇,〇,〇,〇,〇,,,〇,〇,〇,△,〇,〇,〇,,,△,〇,〇,,,,
